sub_ux_id,user_id,ux_start_date,ux_end_date,sub_type,download_id,date,datetime,user_id,session_id,resource_id,career_id,country_id
21630431,7553233,2023-07-02,2023-08-01,2,1571128758,2023-07-21,2023-07-21 00:32:05,7553233,fcf4adagc4ubduslo0t106ck28-0,2991952,365,12
21630431,7553233,2023-07-02,2023-08-01,2,1571129543,2023-07-21,2023-07-21 00:34:32,7553233,fcf4adagc4ubduslo0t106ck28-0,6784699,365,12
21630431,7553233,2023-07-02,2023-08-01,2,1571129924,2023-07-21,2023-07-21 00:35:31,7553233,fcf4adagc4ubduslo0t106ck28-0,6514122,365,12
21630431,7553233,2023-07-02,2023-08-01,2,1571130247,2023-07-21,2023-07-21 00:36:27,7553233,fcf4adagc4ubduslo0t106ck28-0,927616,365,12
21630446,4260821,2023-07-02,2023-08-01,2,1571125641,2023-07-21,2023-07-21 00:23:24,4260821,b8n4gm45748d0nfe6l0v1cett3-0,5212268,735,12
21630505,10266631,2023-07-02,2023-08-01,2,1571129714,2023-07-21,2023-07-21 00:34:59,10266631,9i2jmugan794oe5d0eha5rb787-0,917299,735,12
21630505,10266631,2023-07-02,2023-08-01,2,1571130394,2023-07-21,2023-07-21 00:36:49,10266631,9i2jmugan794oe5d0eha5rb787-0,3599062,735,12
21630672,12710868,2023-07-02,2023-08-01,2,1571134790,2023-07-21,2023-07-21 00:50:12,12710868,nngegbp641n82rre5vg75gbik7-0,6855858,41,12
21630689,11408044,2023-07-02,2023-08-01,2,1571131136,2023-07-21,2023-07-21 00:38:49,11408044,rhudb5dfinit46hrec8r4ktqad-0,6787472,38,12
21630948,4951051,2023-07-02,2023-08-01,2,1571129239,2023-07-21,2023-07-21 00:33:39,4951051,s68ivkg4mfnin52o7o2fi45jp5-0,1826085,40,12
21630948,4951051,2023-07-02,2023-08-01,2,1571129867,2023-07-21,2023-07-21 00:35:21,4951051,s68ivkg4mfnin52o7o2fi45jp5-0,12751,40,12
21630948,4951051,2023-07-02,2023-08-01,2,1571130045,2023-07-21,2023-07-21 00:35:50,4951051,s68ivkg4mfnin52o7o2fi45jp5-0,789635,40,12
21630948,4951051,2023-07-02,2023-08-01,2,1571130220,2023-07-21,2023-07-21 00:36:22,4951051,s68ivkg4mfnin52o7o2fi45jp5-0,2879123,40,12
21630963,10671184,2023-07-02,2023-08-01,2,1571133873,2023-07-21,2023-07-21 00:47:27,10671184,cb834o2qlbvk6ndkrvbn3l1s5k-0,6066713,735,12
21630976,10900405,2023-07-02,2023-08-01,2,1571134717,2023-07-21,2023-07-21 00:49:59,10900405,j1dafpetkq4l2n8hv2p2cg1dao-0,3324520,735,12
21631349,9879888,2023-07-02,2023-08-01,2,1571120901,2023-07-21,2023-07-21 00:09:25,9879888,qaltjmvl4ctitebm3ror0out82-0,3458753,735,12
21631515,10831188,2023-07-02,2023-08-01,2,1571127793,2023-07-21,2023-07-21 00:29:29,10831188,05ugrtr2mi3e9194on2tlgn370-0,6848848,735,12
21632180,9577091,2023-07-02,2023-08-01,2,1571122397,2023-07-21,2023-07-21 00:14:06,9577091,48muesnas13pfi26p5g3inlph3-0,96207,38,12
21632180,9577091,2023-07-02,2023-08-01,2,1571122605,2023-07-21,2023-07-21 00:14:44,9577091,48muesnas13pfi26p5g3inlph3-0,96725,38,12
21632180,9577091,2023-07-02,2023-08-01,2,1571122768,2023-07-21,2023-07-21 00:15:12,9577091,48muesnas13pfi26p5g3inlph3-0,251140,38,12
21632180,9577091,2023-07-02,2023-08-01,2,1571122979,2023-07-21,2023-07-21 00:15:51,9577091,48muesnas13pfi26p5g3inlph3-0,787721,38,12
21633071,9144687,2023-07-02,2023-08-01,2,1571119383,2023-07-21,2023-07-21 00:04:37,9144687,o4t3bjgqittt3d4nu9nipjbhen-0,56228,125,12
21633071,9144687,2023-07-02,2023-08-01,2,1571119443,2023-07-21,2023-07-21 00:04:51,9144687,o4t3bjgqittt3d4nu9nipjbhen-0,6705793,125,12
21633071,9144687,2023-07-02,2023-08-01,2,1571119490,2023-07-21,2023-07-21 00:05:01,9144687,o4t3bjgqittt3d4nu9nipjbhen-0,6690166,125,12
21633071,9144687,2023-07-02,2023-08-01,2,1571119810,2023-07-21,2023-07-21 00:06:00,9144687,o4t3bjgqittt3d4nu9nipjbhen-0,2951615,125,12
21633071,9144687,2023-07-02,2023-08-01,2,1571119883,2023-07-21,2023-07-21 00:06:15,9144687,o4t3bjgqittt3d4nu9nipjbhen-0,351444,125,12
21633788,3644344,2023-07-02,2023-08-01,2,1571119979,2023-07-21,2023-07-21 00:06:32,3644344,8qvuktk4f8oqnchmt40h9pp0u8-0,2955541,40,12
21633788,3644344,2023-07-02,2023-08-01,2,1571121970,2023-07-21,2023-07-21 00:12:49,3644344,8qvuktk4f8oqnchmt40h9pp0u8-0,659026,40,12
21633788,3644344,2023-07-02,2023-08-01,2,1571123447,2023-07-21,2023-07-21 00:17:16,3644344,8qvuktk4f8oqnchmt40h9pp0u8-0,20621,40,12
21633788,3644344,2023-07-02,2023-08-01,2,1571123634,2023-07-21,2023-07-21 00:17:50,3644344,8qvuktk4f8oqnchmt40h9pp0u8-0,6713654,40,12
21634197,13169415,2023-07-02,2023-08-01,2,1571134125,2023-07-21,2023-07-21 00:48:12,13169415,lsie55l0jp3omn5c9tckkbnf0c-0,1679930,735,12
21634197,13169415,2023-07-02,2023-08-01,2,1571134622,2023-07-21,2023-07-21 00:49:43,13169415,lsie55l0jp3omn5c9tckkbnf0c-0,6549677,735,12
21634197,13169415,2023-07-02,2023-08-01,2,1571135389,2023-07-21,2023-07-21 00:52:04,13169415,lsie55l0jp3omn5c9tckkbnf0c-0,4488212,735,12
21634197,13169415,2023-07-02,2023-08-01,2,1571136185,2023-07-21,2023-07-21 00:54:40,13169415,lsie55l0jp3omn5c9tckkbnf0c-0,2638763,735,12
21634197,13169415,2023-07-02,2023-08-01,2,1571136401,2023-07-21,2023-07-21 00:55:21,13169415,lsie55l0jp3omn5c9tckkbnf0c-0,6716542,735,12
21634197,13169415,2023-07-02,2023-08-01,2,1571136805,2023-07-21,2023-07-21 00:56:41,13169415,lsie55l0jp3omn5c9tckkbnf0c-0,3723211,735,12
21634678,3175433,2023-07-02,2023-08-01,2,1571119453,2023-07-21,2023-07-21 00:04:54,3175433,4obcgtb8osrts49h9odaolh9tn-0,2408715,735,12
21634678,3175433,2023-07-02,2023-08-01,2,1571119584,2023-07-21,2023-07-21 00:05:17,3175433,4obcgtb8osrts49h9odaolh9tn-0,2511962,735,12
21634681,8434936,2023-07-02,2023-08-01,2,1571132512,2023-07-21,2023-07-21 00:43:02,8434936,jmspb145cf8qq55s0rsd0q0q43-0,2521483,40,12
21634752,12917836,2023-07-02,2023-08-01,2,1571122893,2023-07-21,2023-07-21 00:15:33,12917836,10dpjpbp8r6ln1reg18imggji6-0,6686879,40,12
21634972,3077093,2023-07-02,2023-08-01,2,1571120217,2023-07-21,2023-07-21 00:07:17,3077093,bem4cc52nhpji9pv42f8talu4h-0,647017,38,12
21634972,3077093,2023-07-02,2023-08-01,2,1571120428,2023-07-21,2023-07-21 00:07:59,3077093,bem4cc52nhpji9pv42f8talu4h-0,645038,38,12
21635075,14241256,2023-07-02,2023-08-01,2,1571126000,2023-07-21,2023-07-21 00:24:22,14241256,b3d86o4d8ebv3hs41nst0i1h0i-0,2009280,735,12
21635075,14241256,2023-07-02,2023-08-01,2,1571126269,2023-07-21,2023-07-21 00:25:07,14241256,b3d86o4d8ebv3hs41nst0i1h0i-0,2598718,735,12
21635075,14241256,2023-07-02,2023-08-01,2,1571131318,2023-07-21,2023-07-21 00:39:14,14241256,n1ch329t1pdgd4t2va4jfib5fg-0,1156327,735,12
21635075,14241256,2023-07-02,2023-08-01,2,1571132092,2023-07-21,2023-07-21 00:41:41,14241256,n1ch329t1pdgd4t2va4jfib5fg-0,4483529,735,12
21635075,14241256,2023-07-02,2023-08-01,2,1571132259,2023-07-21,2023-07-21 00:42:10,14241256,n1ch329t1pdgd4t2va4jfib5fg-0,6079433,735,12
21635075,14241256,2023-07-02,2023-08-01,2,1571134184,2023-07-21,2023-07-21 00:48:24,14241256,n1ch329t1pdgd4t2va4jfib5fg-0,2674547,735,12
21635075,14241256,2023-07-02,2023-08-01,2,1571135753,2023-07-21,2023-07-21 00:53:16,14241256,n1ch329t1pdgd4t2va4jfib5fg-0,5097665,735,12
21635252,15822349,2023-07-02,2023-08-01,2,1571130417,2023-07-21,2023-07-21 00:36:53,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,6783291,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571130687,2023-07-21,2023-07-21 00:37:36,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,123869,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571130875,2023-07-21,2023-07-21 00:38:03,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,6836471,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571131128,2023-07-21,2023-07-21 00:38:48,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,6555750,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571131455,2023-07-21,2023-07-21 00:39:41,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,2124588,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571131505,2023-07-21,2023-07-21 00:39:50,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,6772856,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571131551,2023-07-21,2023-07-21 00:39:58,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,6853019,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571131759,2023-07-21,2023-07-21 00:40:39,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,6872379,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571132009,2023-07-21,2023-07-21 00:41:24,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,6383175,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571132292,2023-07-21,2023-07-21 00:42:16,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,6390776,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571132437,2023-07-21,2023-07-21 00:42:45,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,6548580,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571132500,2023-07-21,2023-07-21 00:42:57,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,6021095,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571132573,2023-07-21,2023-07-21 00:43:12,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,6398460,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571132623,2023-07-21,2023-07-21 00:43:22,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,6853087,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571132655,2023-07-21,2023-07-21 00:43:28,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,4617875,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571132705,2023-07-21,2023-07-21 00:43:38,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,6855869,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571132905,2023-07-21,2023-07-21 00:44:14,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,122412,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571133655,2023-07-21,2023-07-21 00:46:43,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,2070872,38,12
21635252,15822349,2023-07-02,2023-08-01,2,1571133679,2023-07-21,2023-07-21 00:46:49,15822349,ajiftf0gu3ep2bmg0t3jbeab23-0,2069498,38,12
21635360,4513087,2023-07-02,2023-08-01,2,1571125513,2023-07-21,2023-07-21 00:23:06,4513087,hsflplg622vrajcbesodhehhj5-0,3128755,40,12
21635360,4513087,2023-07-02,2023-08-01,2,1571132290,2023-07-21,2023-07-21 00:42:16,4513087,hsflplg622vrajcbesodhehhj5-0,6528843,40,12
21635360,4513087,2023-07-02,2023-08-01,2,1571132612,2023-07-21,2023-07-21 00:43:19,4513087,hsflplg622vrajcbesodhehhj5-0,3443052,40,12
21636976,5064510,2023-07-02,2023-08-01,2,1571118145,2023-07-21,2023-07-21 00:00:43,5064510,kcdbna6arlccpc4vj5j0qpg0jh-0,1592374,42,12
21636976,5064510,2023-07-02,2023-08-01,2,1571118948,2023-07-21,2023-07-21 00:03:16,5064510,kcdbna6arlccpc4vj5j0qpg0jh-0,1458811,42,12
21636976,5064510,2023-07-02,2023-08-01,2,1571121589,2023-07-21,2023-07-21 00:11:33,5064510,kcdbna6arlccpc4vj5j0qpg0jh-0,2725074,42,12
21636976,5064510,2023-07-02,2023-08-01,2,1571122179,2023-07-21,2023-07-21 00:13:25,5064510,kcdbna6arlccpc4vj5j0qpg0jh-0,32251,42,12
21639339,11051823,2023-07-02,2023-08-01,2,1571123923,2023-07-21,2023-07-21 00:18:38,11051823,8hdiqvfpsh37eng0541nbgiu1p-0,125511,40,12
21639339,11051823,2023-07-02,2023-08-01,2,1571124618,2023-07-21,2023-07-21 00:20:37,11051823,ttk79oin2fe1gsi14g8mnjv7cm-0,5425035,40,12
21639339,11051823,2023-07-02,2023-08-01,2,1571125058,2023-07-21,2023-07-21 00:21:49,11051823,k79iqueuai8pjosl6m0prhsqc0-0,5425035,40,12
21639339,11051823,2023-07-02,2023-08-01,2,1571125392,2023-07-21,2023-07-21 00:22:45,11051823,k79iqueuai8pjosl6m0prhsqc0-0,3415998,40,12
21639339,11051823,2023-07-02,2023-08-01,2,1571135050,2023-07-21,2023-07-21 00:50:59,11051823,jvbhlq2q03qauu9rb43o1eohlq-0,2911203,40,12
21639339,11051823,2023-07-02,2023-08-01,2,1571135443,2023-07-21,2023-07-21 00:52:14,11051823,jvbhlq2q03qauu9rb43o1eohlq-0,6784036,40,12
21640620,5700899,2023-07-02,2023-08-01,2,1571120555,2023-07-21,2023-07-21 00:08:23,5700899,vb1n6n7nfdb4nrin8knf3pgnjo-0,6459702,247,12
21640620,5700899,2023-07-02,2023-08-01,2,1571121370,2023-07-21,2023-07-21 00:10:54,5700899,vb1n6n7nfdb4nrin8knf3pgnjo-0,2706535,247,12
21642058,1654052,2023-07-02,2023-08-01,2,1571126800,2023-07-21,2023-07-21 00:26:32,1654052,f1enjh7a69kin3ig2srqbcp373-0,6173079,40,12
21642058,1654052,2023-07-02,2023-08-01,2,1571133271,2023-07-21,2023-07-21 00:45:27,1654052,f1enjh7a69kin3ig2srqbcp373-0,419517,40,12
21642596,1072277,2023-07-02,2023-08-01,2,1571119957,2023-07-21,2023-07-21 00:06:28,1072277,hvttjb1moi8r2ji75vig96e2rd-0,3505616,735,12
21642888,2656461,2023-07-02,2023-08-01,2,1571130004,2023-07-21,2023-07-21 00:35:44,2656461,5ijo0s6le7b7e3dmv04bdejrni-0,93143,247,12
21642979,14244427,2023-07-02,2023-08-01,2,1571123926,2023-07-21,2023-07-21 00:18:39,14244427,e0ajigfn142kcmdddlgr5vkb6h-0,2202742,40,12
21643031,9641781,2023-07-02,2023-08-01,2,1571121090,2023-07-21,2023-07-21 00:09:59,9641781,j09p43oh9hsh51hob15oco5h5g-0,4073452,125,12
21643031,9641781,2023-07-02,2023-08-01,2,1571134704,2023-07-21,2023-07-21 00:49:57,9641781,j09p43oh9hsh51hob15oco5h5g-0,6766212,125,12
21643031,9641781,2023-07-02,2023-08-01,2,1571135009,2023-07-21,2023-07-21 00:50:53,9641781,j09p43oh9hsh51hob15oco5h5g-0,6827519,125,12
21643185,4715930,2023-07-02,2023-08-01,2,1571118815,2023-07-21,2023-07-21 00:02:50,4715930,k9u12v5tff6djr01jcflnqfoqn-0,4269801,40,12
21643185,4715930,2023-07-02,2023-08-01,2,1571119316,2023-07-21,2023-07-21 00:04:25,4715930,k9u12v5tff6djr01jcflnqfoqn-0,5015794,40,12
21643185,4715930,2023-07-02,2023-08-01,2,1571130063,2023-07-21,2023-07-21 00:35:54,4715930,k9u12v5tff6djr01jcflnqfoqn-0,1536020,40,12
21678891,2653948,2023-07-02,2023-08-01,2,1571123830,2023-07-21,2023-07-21 00:18:24,2653948,chhdk1gk7a35eb3a10ou83snr2-0,6668108,247,12
21678891,2653948,2023-07-02,2023-08-01,2,1571123918,2023-07-21,2023-07-21 00:18:38,2653948,chhdk1gk7a35eb3a10ou83snr2-0,6668109,247,12
21694144,4224791,2023-07-02,2023-08-01,2,1571120243,2023-07-21,2023-07-21 00:07:23,4224791,fu5atkh1ro7ti106o5vblb62kd-0,2475728,40,12
21694144,4224791,2023-07-02,2023-08-01,2,1571120400,2023-07-21,2023-07-21 00:07:52,4224791,fu5atkh1ro7ti106o5vblb62kd-0,2432990,40,12
21731455,2448273,2023-07-02,2023-08-01,2,1571133487,2023-07-21,2023-07-21 00:46:12,2448273,rs9lqvg4vea7672kcf9cifjch1-0,5216782,735,12
21731455,2448273,2023-07-02,2023-08-01,2,1571133570,2023-07-21,2023-07-21 00:46:28,2448273,rs9lqvg4vea7672kcf9cifjch1-0,813381,735,12
21731455,2448273,2023-07-02,2023-08-01,2,1571133882,2023-07-21,2023-07-21 00:47:29,2448273,rs9lqvg4vea7672kcf9cifjch1-0,6855599,735,12
21731504,11945032,2023-07-02,2023-08-01,2,1571118361,2023-07-21,2023-07-21 00:01:25,11945032,o6mvqtml35av6bjnbvp5h7t6u2-0,32163,365,12
21782339,625679,2023-07-02,2023-08-01,2,1571128496,2023-07-21,2023-07-21 00:31:24,625679,ms5ecj5rria4usjm29nev4b28m-0,3297277,735,12
21782339,625679,2023-07-02,2023-08-01,2,1571128672,2023-07-21,2023-07-21 00:31:52,625679,ms5ecj5rria4usjm29nev4b28m-0,3006642,735,12
21826498,5627282,2023-07-02,2023-08-01,2,1571121817,2023-07-21,2023-07-21 00:12:19,5627282,p30q0hjv75ab0kcm7malv0dc12-0,2068679,735,12
11783679,1766833,2022-06-16,2023-08-02,1,1571121701,2023-07-21,2023-07-21 00:11:54,1766833,ij61imqosm3h4chp9rakfn4j6k-0,87695,735,12
11783679,1766833,2022-06-16,2023-08-02,1,1571123265,2023-07-21,2023-07-21 00:16:45,1766833,ij61imqosm3h4chp9rakfn4j6k-0,6781155,735,12
11783679,1766833,2022-06-16,2023-08-02,1,1571124608,2023-07-21,2023-07-21 00:20:36,1766833,ij61imqosm3h4chp9rakfn4j6k-0,1984688,735,12
14973136,2092728,2022-07-28,2023-08-02,1,1571126242,2023-07-21,2023-07-21 00:25:03,2092728,ink6f338spo42jbeqme5s8mc51-0,3627376,735,12
15434510,6468973,2022-05-26,2023-08-02,1,1571124419,2023-07-21,2023-07-21 00:20:04,6468973,rplp5gq7vfrq1p8ign0evqquh7-0,6757458,245,12
15434510,6468973,2022-05-26,2023-08-02,1,1571125362,2023-07-21,2023-07-21 00:22:41,6468973,rplp5gq7vfrq1p8ign0evqquh7-0,106886,245,12
15434510,6468973,2022-05-26,2023-08-02,1,1571125790,2023-07-21,2023-07-21 00:23:50,6468973,rplp5gq7vfrq1p8ign0evqquh7-0,2608167,245,12
15434510,6468973,2022-05-26,2023-08-02,1,1571130169,2023-07-21,2023-07-21 00:36:15,6468973,rplp5gq7vfrq1p8ign0evqquh7-0,140227,245,12
15590714,3530646,2022-05-31,2023-08-02,1,1571119510,2023-07-21,2023-07-21 00:05:05,3530646,3gh0vka5l7br913tn68nga0u7f-0,6852972,38,12
15590714,3530646,2022-05-31,2023-08-02,1,1571119845,2023-07-21,2023-07-21 00:06:07,3530646,3gh0vka5l7br913tn68nga0u7f-0,5279222,38,12
15765872,8481688,2022-06-24,2023-08-02,1,1571130915,2023-07-21,2023-07-21 00:38:10,8481688,taa3t2gqkque893t21fnrrabn9-0,2243728,735,12
15778139,11188331,2022-06-14,2023-08-02,1,1571118278,2023-07-21,2023-07-21 00:01:07,11188331,ppil02qppqmov7se1irdft5o8t-0,6286374,125,12
15778139,11188331,2022-06-14,2023-08-02,1,1571118599,2023-07-21,2023-07-21 00:02:09,11188331,ppil02qppqmov7se1irdft5o8t-0,2899637,125,12
15792483,4155471,2022-06-15,2023-08-02,1,1571136705,2023-07-21,2023-07-21 00:56:23,4155471,u0dj6uft6mt2s6asq47vcudpri-0,5580062,735,12
15792483,4155471,2022-06-15,2023-08-02,1,1571137377,2023-07-21,2023-07-21 00:58:33,4155471,u0dj6uft6mt2s6asq47vcudpri-0,6230818,735,12
15810129,13946115,2022-06-16,2023-08-02,1,1571121095,2023-07-21,2023-07-21 00:10:00,13946115,te08smn7p6emb6p93odhkuvuv6-0,1573162,735,12
15810454,13024950,2022-06-16,2023-08-02,1,1571131406,2023-07-21,2023-07-21 00:39:31,13024950,ijvvilc68fssq180bgm0dijldb-0,6568461,735,12
15823304,3868908,2022-06-17,2023-08-02,1,1571122365,2023-07-21,2023-07-21 00:14:00,3868908,3slflodfep39g93n5k1ncn9uv1-0,3382412,125,12
15823336,12241433,2022-06-17,2023-08-02,1,1571124205,2023-07-21,2023-07-21 00:19:26,12241433,6bo6q2v4i06eqvo123laro8j9d-0,4244716,245,12
15823856,3867690,2022-06-17,2023-08-02,1,1571119622,2023-07-21,2023-07-21 00:05:24,3867690,kfanigc2gqobgae11j6q1m424d-0,1653685,735,12
15823856,3867690,2022-06-17,2023-08-02,1,1571119743,2023-07-21,2023-07-21 00:05:47,3867690,kfanigc2gqobgae11j6q1m424d-0,2031504,735,12
15823856,3867690,2022-06-17,2023-08-02,1,1571120212,2023-07-21,2023-07-21 00:07:17,3867690,kfanigc2gqobgae11j6q1m424d-0,2029990,735,12
15884563,10899305,2022-06-22,2023-08-02,1,1571129336,2023-07-21,2023-07-21 00:33:57,10899305,1sb4j121dthbguvbsvpisek2gq-0,6700685,735,12
15884563,10899305,2022-06-22,2023-08-02,1,1571129437,2023-07-21,2023-07-21 00:34:16,10899305,1sb4j121dthbguvbsvpisek2gq-0,1685729,735,12
15884563,10899305,2022-06-22,2023-08-02,1,1571129761,2023-07-21,2023-07-21 00:35:05,10899305,1sb4j121dthbguvbsvpisek2gq-0,5555018,735,12
15884833,334566,2022-06-23,2023-08-02,1,1571123534,2023-07-21,2023-07-21 00:17:33,334566,4f3jeclggq7kfcmihqoem28jrq-0,56023,245,12
15887320,8177375,2022-06-23,2023-08-02,1,1571132986,2023-07-21,2023-07-21 00:44:29,8177375,mb1u62jpegsl5ikrndkvahm0lf-0,6718671,125,12
15887320,8177375,2022-06-23,2023-08-02,1,1571133149,2023-07-21,2023-07-21 00:45:04,8177375,mb1u62jpegsl5ikrndkvahm0lf-0,6702655,125,12
15887320,8177375,2022-06-23,2023-08-02,1,1571133420,2023-07-21,2023-07-21 00:45:55,8177375,mb1u62jpegsl5ikrndkvahm0lf-0,1840975,125,12
15887320,8177375,2022-06-23,2023-08-02,1,1571134197,2023-07-21,2023-07-21 00:48:26,8177375,mb1u62jpegsl5ikrndkvahm0lf-0,122870,125,12
15899864,1943187,2022-06-23,2023-08-02,1,1571129317,2023-07-21,2023-07-21 00:33:53,1943187,rf7s428revdaf5vfr36ldsrd0s-0,2577908,735,12
15899954,3728144,2022-06-23,2023-08-02,1,1571130317,2023-07-21,2023-07-21 00:36:35,3728144,k2olgk4lnmiuv9l6ge9rbv38ud-0,6722749,735,12
15901026,775563,2022-06-25,2023-08-02,1,1571122831,2023-07-21,2023-07-21 00:15:22,775563,144mokagj5ua2cqe7hdjerkpj8-0,6743691,735,12
15901026,775563,2022-06-25,2023-08-02,1,1571124391,2023-07-21,2023-07-21 00:19:58,775563,144mokagj5ua2cqe7hdjerkpj8-0,6737816,735,12
15901026,775563,2022-06-25,2023-08-02,1,1571124595,2023-07-21,2023-07-21 00:20:33,775563,144mokagj5ua2cqe7hdjerkpj8-0,6752752,735,12
15924747,13866790,2022-06-25,2023-08-02,1,1571135268,2023-07-21,2023-07-21 00:51:41,13866790,mfvbj5ajivrnsn5b19rvfo4ep0-0,1741792,735,12
15924747,13866790,2022-06-25,2023-08-02,1,1571135719,2023-07-21,2023-07-21 00:53:10,13866790,mfvbj5ajivrnsn5b19rvfo4ep0-0,542153,735,12
15960196,14024532,2022-06-28,2023-08-02,1,1571134049,2023-07-21,2023-07-21 00:47:57,14024532,k1raofebdqe3q8s9kqhenedrjt-0,1330888,38,12
15960196,14024532,2022-06-28,2023-08-02,1,1571134230,2023-07-21,2023-07-21 00:48:33,14024532,k1raofebdqe3q8s9kqhenedrjt-0,6787472,38,12
15996139,14041508,2022-06-30,2023-08-02,1,1571118700,2023-07-21,2023-07-21 00:02:28,14041508,v6bpqddifg6jvo74f6s9c85nt7-0,367373,245,12
15996139,14041508,2022-06-30,2023-08-02,1,1571118972,2023-07-21,2023-07-21 00:03:21,14041508,v6bpqddifg6jvo74f6s9c85nt7-0,608513,245,12
15996139,14041508,2022-06-30,2023-08-02,1,1571119112,2023-07-21,2023-07-21 00:03:46,14041508,v6bpqddifg6jvo74f6s9c85nt7-0,6721399,245,12
15996139,14041508,2022-06-30,2023-08-02,1,1571130277,2023-07-21,2023-07-21 00:36:31,14041508,tg7q1sr13k80junfsactvq04i4-0,6821203,245,12
16020730,4459584,2022-07-02,2023-08-02,1,1571137328,2023-07-21,2023-07-21 00:58:24,4459584,kcbe0qkb41c48398e673d6a2t3-0,6713966,38,12
16168686,5286370,2022-07-14,2023-08-02,1,1571124837,2023-07-21,2023-07-21 00:21:13,5286370,lg4rk8osfb9as09oicdac6j849-0,5460305,245,12
16168686,5286370,2022-07-14,2023-08-02,1,1571126075,2023-07-21,2023-07-21 00:24:33,5286370,lg4rk8osfb9as09oicdac6j849-0,6730517,245,12
16194170,14092414,2022-07-15,2023-08-02,1,1571131402,2023-07-21,2023-07-21 00:39:31,14092414,v8pevtsnq1pd3r2v2lpsroc6se-0,6743258,125,12
16245643,14150140,2022-07-19,2023-08-02,1,1571129468,2023-07-21,2023-07-21 00:34:20,14150140,810r339l1lkugul833kpfmqtbp-0,4366661,735,12
16259093,357923,2022-07-21,2023-08-02,1,1571135368,2023-07-21,2023-07-21 00:52:01,357923,ocj17tsjvi3mk6383pi1ls4j8e-0,24033,735,12
16259093,357923,2022-07-21,2023-08-02,1,1571136651,2023-07-21,2023-07-21 00:56:12,357923,ocj17tsjvi3mk6383pi1ls4j8e-0,86792,735,12
16259152,463972,2022-07-21,2023-08-02,1,1571126633,2023-07-21,2023-07-21 00:26:03,463972,1vf67buengvq6ae9e3dv2tbgop-0,6324733,125,12
16259184,487810,2022-07-21,2023-08-02,1,1571118442,2023-07-21,2023-07-21 00:01:39,487810,nbs58p3afj4sheiv9mvupplpsa-0,358027,735,12
16259184,487810,2022-07-21,2023-08-02,1,1571119706,2023-07-21,2023-07-21 00:05:40,487810,nbs58p3afj4sheiv9mvupplpsa-0,6668641,735,12
16260122,3131704,2022-07-21,2023-08-02,1,1571137298,2023-07-21,2023-07-21 00:58:19,3131704,5gar9314gnetc496mt203ubbtb-0,3476797,735,12
16260276,3642959,2022-07-21,2023-08-02,1,1571120944,2023-07-21,2023-07-21 00:09:31,3642959,v3kuio1ttb479m5gm4jhhbtpa7-0,1827857,735,12
16260559,4756752,2022-07-21,2023-08-02,1,1571122532,2023-07-21,2023-07-21 00:14:32,4756752,ur3sf7uf3kj0732iojqbf1er01-0,2953791,125,12
16260559,4756752,2022-07-21,2023-08-02,1,1571123576,2023-07-21,2023-07-21 00:17:41,4756752,ur3sf7uf3kj0732iojqbf1er01-0,2063667,125,12
16260559,4756752,2022-07-21,2023-08-02,1,1571123857,2023-07-21,2023-07-21 00:18:28,4756752,ur3sf7uf3kj0732iojqbf1er01-0,6713749,125,12
16260839,7515530,2022-07-21,2023-08-02,1,1571135533,2023-07-21,2023-07-21 00:52:33,7515530,nv5kf2jdphcr09t4g610m7ue2k-0,6713926,735,12
